,video fn,first,last,gesture,consistency,,
154,P016_tissue2,5067,5096,G4,1,,29
155,P016_tissue2,5097,5126,G4,1,,29
156,P016_tissue2,5142,5171,G3,1,,29
157,P016_tissue2,5193,5222,G4,1,,29
158,P016_tissue2,5223,5252,G4,1,,29
159,P016_tissue2,5265,5294,G3,1,,29
160,P016_tissue2,5295,5324,G3,1,,29
161,P016_tissue2,5343,5372,G4,1,,29
162,P016_tissue2,5373,5402,G4,1,,29
163,P016_tissue2,5421,5450,G0,1,,29
164,P016_tissue2,5469,5498,G5,1,,29
165,P016_tissue2,5499,5528,G5,1,,29
166,P016_tissue2,5532,5561,G0,1,,29
167,P016_tissue2,5562,5591,G0,1,,29
168,P016_tissue2,5592,5621,G0,1,,29
169,P016_tissue2,5622,5651,G0,1,,29
0,P017_balloon1,0,29,G0,1,,29
1,P017_balloon1,30,59,G0,1,,29
2,P017_balloon1,60,89,G0,1,,29
3,P017_balloon1,90,119,G0,1,,29
4,P017_balloon1,120,149,G0,1,,29
5,P017_balloon1,150,179,G0,1,,29
6,P017_balloon1,180,209,G0,1,,29
7,P017_balloon1,210,239,G0,1,,29
8,P017_balloon1,240,269,G0,1,,29
9,P017_balloon1,270,299,G0,1,,29
10,P017_balloon1,300,329,G0,1,,29
11,P017_balloon1,330,359,G0,1,,29
12,P017_balloon1,360,389,G0,1,,29
13,P017_balloon1,390,419,G0,1,,29
14,P017_balloon1,420,449,G0,1,,29
15,P017_balloon1,450,479,G0,1,,29
16,P017_balloon1,480,509,G0,1,,29
17,P017_balloon1,510,539,G0,1,,29
18,P017_balloon1,540,569,G0,1,,29
19,P017_balloon1,570,599,G0,1,,29
20,P017_balloon1,600,629,G0,1,,29
21,P017_balloon1,630,659,G0,1,,29
22,P017_balloon1,660,689,G0,1,,29
23,P017_balloon1,690,719,G0,1,,29
24,P017_balloon1,726,755,G1,1,,29
25,P017_balloon1,756,785,G1,1,,29
26,P017_balloon1,786,815,G1,1,,29
27,P017_balloon1,816,845,G1,1,,29
28,P017_balloon1,846,875,G1,1,,29
29,P017_balloon1,900,929,G2,1,,29
30,P017_balloon1,930,959,G2,1,,29
31,P017_balloon1,960,989,G2,1,,29
32,P017_balloon1,990,1019,G2,1,,29
33,P017_balloon1,1020,1049,G2,1,,29
34,P017_balloon1,1064,1093,G3,1,,29
35,P017_balloon1,1094,1123,G3,1,,29
36,P017_balloon1,1138,1167,G4,1,,29
37,P017_balloon1,1168,1197,G4,1,,29
38,P017_balloon1,1223,1252,G3,1,,29
39,P017_balloon1,1253,1282,G4,1,,29
40,P017_balloon1,1289,1318,G3,1,,29
41,P017_balloon1,1319,1348,G3,1,,29
42,P017_balloon1,1349,1378,G3,1,,29
43,P017_balloon1,1379,1408,G3,1,,29
44,P017_balloon1,1436,1465,G0,1,,29
45,P017_balloon1,1466,1495,G0,1,,29
46,P017_balloon1,1514,1543,G5,1,,29
47,P017_balloon1,1544,1573,G5,1,,29
48,P017_balloon1,1586,1615,G0,1,,29
49,P017_balloon1,1616,1645,G0,1,,29
50,P017_balloon1,1646,1675,G0,1,,29
51,P017_balloon1,1676,1705,G0,1,,29
52,P017_balloon1,1706,1735,G0,1,,29
53,P017_balloon1,1736,1765,G0,1,,29
54,P017_balloon1,1766,1795,G0,1,,29
55,P017_balloon1,1796,1825,G0,1,,29
56,P017_balloon1,1826,1855,G0,1,,29
57,P017_balloon1,1856,1885,G0,1,,29
58,P017_balloon1,1886,1915,G0,1,,29
59,P017_balloon1,1916,1945,G0,1,,29
60,P017_balloon1,1967,1996,G1,1,,29
61,P017_balloon1,1997,2026,G1,1,,29
62,P017_balloon1,2027,2056,G1,1,,29
63,P017_balloon1,2057,2086,G1,1,,29
64,P017_balloon1,2108,2137,G2,1,,29
65,P017_balloon1,2138,2167,G2,1,,29
66,P017_balloon1,2168,2197,G2,1,,29
67,P017_balloon1,2198,2227,G2,1,,29
68,P017_balloon1,2228,2257,G2,1,,29
69,P017_balloon1,2269,2298,G3,1,,29
70,P017_balloon1,2299,2328,G3,1,,29
71,P017_balloon1,2329,2358,G3,1,,29
72,P017_balloon1,2359,2388,G3,1,,29
73,P017_balloon1,2404,2433,G4,1,,29
74,P017_balloon1,2434,2463,G4,1,,29
75,P017_balloon1,2491,2520,G3,1,,29
76,P017_balloon1,2521,2550,G3,1,,29
77,P017_balloon1,2578,2607,G4,1,,29
78,P017_balloon1,2608,2637,G3,1,,29
79,P017_balloon1,2659,2688,G4,1,,29
80,P017_balloon1,2695,2724,G0,1,,29
81,P017_balloon1,2752,2781,G5,1,,29
82,P017_balloon1,2794,2823,G0,1,,29
83,P017_balloon1,2824,2853,G0,1,,29
84,P017_balloon1,2854,2883,G0,1,,29
85,P017_balloon1,2884,2913,G0,1,,29
86,P017_balloon1,2914,2943,G0,1,,29
87,P017_balloon1,2944,2973,G0,1,,29
88,P017_balloon1,2974,3003,G0,1,,29
89,P017_balloon1,3004,3033,G0,1,,29
90,P017_balloon1,3034,3063,G0,1,,29
91,P017_balloon1,3064,3093,G0,1,,29
92,P017_balloon1,3121,3150,G1,1,,29
93,P017_balloon1,3151,3180,G1,1,,29
94,P017_balloon1,3181,3210,G1,1,,29
95,P017_balloon1,3211,3240,G1,1,,29
96,P017_balloon1,3259,3288,G2,1,,29
97,P017_balloon1,3289,3318,G2,1,,29
98,P017_balloon1,3319,3348,G2,1,,29
99,P017_balloon1,3349,3378,G2,1,,29
100,P017_balloon1,3379,3408,G3,1,,29
101,P017_balloon1,3427,3456,G4,1,,29
102,P017_balloon1,3457,3486,G4,1,,29
103,P017_balloon1,3487,3516,G4,1,,29
104,P017_balloon1,3532,3561,G3,1,,29
105,P017_balloon1,3562,3591,G3,1,,29
106,P017_balloon1,3639,3668,G3,1,,29
107,P017_balloon1,3675,3704,G4,1,,29
108,P017_balloon1,3723,3752,G0,1,,29
109,P017_balloon1,3753,3782,G0,1,,29
110,P017_balloon1,3834,3863,G0,1,,29
111,P017_balloon1,3864,3893,G0,1,,29
112,P017_balloon1,3894,3923,G0,1,,29
0,P017_balloon2,0,29,G0,1,,29
1,P017_balloon2,30,59,G0,1,,29
2,P017_balloon2,60,89,G0,1,,29
3,P017_balloon2,90,119,G0,1,,29
4,P017_balloon2,120,149,G0,1,,29
5,P017_balloon2,150,179,G0,1,,29
6,P017_balloon2,180,209,G0,1,,29
7,P017_balloon2,210,239,G0,1,,29
8,P017_balloon2,240,269,G0,1,,29
9,P017_balloon2,270,299,G0,1,,29
10,P017_balloon2,300,329,G0,1,,29
11,P017_balloon2,330,359,G0,1,,29
12,P017_balloon2,373,402,G1,1,,29
13,P017_balloon2,403,432,G1,1,,29
14,P017_balloon2,433,462,G1,1,,29
15,P017_balloon2,463,492,G1,1,,29
16,P017_balloon2,520,549,G2,1,,29
17,P017_balloon2,550,579,G2,1,,29
18,P017_balloon2,580,609,G2,1,,29
19,P017_balloon2,610,639,G2,1,,29
20,P017_balloon2,640,669,G2,1,,29
21,P017_balloon2,670,699,G2,1,,29
22,P017_balloon2,700,729,G2,1,,29
23,P017_balloon2,734,763,G3,1,,29
24,P017_balloon2,764,793,G3,1,,29
25,P017_balloon2,818,847,G4,1,,29
26,P017_balloon2,848,877,G4,1,,29
27,P017_balloon2,893,922,G3,1,,29
28,P017_balloon2,938,967,G4,1,,29
29,P017_balloon2,992,1021,G3,1,,29
30,P017_balloon2,1066,1095,G0,1,,29
31,P017_balloon2,1123,1152,G5,1,,29
32,P017_balloon2,1168,1197,G0,1,,29
33,P017_balloon2,1198,1227,G0,1,,29
34,P017_balloon2,1228,1257,G0,1,,29
35,P017_balloon2,1258,1287,G0,1,,29
36,P017_balloon2,1288,1317,G0,1,,29
37,P017_balloon2,1318,1347,G0,1,,29
38,P017_balloon2,1348,1377,G0,1,,29
39,P017_balloon2,1378,1407,G0,1,,29
40,P017_balloon2,1408,1437,G0,1,,29
41,P017_balloon2,1453,1482,G1,1,,29
42,P017_balloon2,1483,1512,G1,1,,29
43,P017_balloon2,1513,1542,G1,1,,29
44,P017_balloon2,1543,1572,G1,1,,29
45,P017_balloon2,1597,1626,G2,1,,29
46,P017_balloon2,1627,1656,G2,1,,29
47,P017_balloon2,1657,1686,G2,1,,29
48,P017_balloon2,1687,1716,G2,1,,29
49,P017_balloon2,1734,1763,G3,1,,29
50,P017_balloon2,1773,1802,G4,1,,29
51,P017_balloon2,1803,1832,G4,1,,29
52,P017_balloon2,1833,1862,G4,1,,29
53,P017_balloon2,1881,1910,G3,1,,29
54,P017_balloon2,1935,1964,G4,1,,29
55,P017_balloon2,1971,2000,G3,1,,29
56,P017_balloon2,2004,2033,G4,1,,29
57,P017_balloon2,2055,2084,G0,1,,29
58,P017_balloon2,2109,2138,G5,1,,29
59,P017_balloon2,2145,2174,G0,1,,29
60,P017_balloon2,2175,2204,G0,1,,29
61,P017_balloon2,2205,2234,G0,1,,29
62,P017_balloon2,2235,2264,G0,1,,29
63,P017_balloon2,2265,2294,G0,1,,29
64,P017_balloon2,2295,2324,G0,1,,29
65,P017_balloon2,2325,2354,G0,1,,29
66,P017_balloon2,2379,2408,G1,1,,29
67,P017_balloon2,2409,2438,G1,1,,29
68,P017_balloon2,2439,2468,G1,1,,29
69,P017_balloon2,2496,2525,G2,1,,29
70,P017_balloon2,2526,2555,G2,1,,29
71,P017_balloon2,2556,2585,G2,1,,29
72,P017_balloon2,2586,2615,G3,1,,29
73,P017_balloon2,2640,2669,G4,1,,29
74,P017_balloon2,2697,2726,G3,1,,29
75,P017_balloon2,2727,2756,G3,1,,29
76,P017_balloon2,2757,2786,G3,1,,29
77,P017_balloon2,2787,2816,G3,1,,29
78,P017_balloon2,2829,2858,G4,1,,29
79,P017_balloon2,2877,2906,G3,1,,29
80,P017_balloon2,2913,2942,G4,1,,29
81,P017_balloon2,2967,2996,G0,1,,29
82,P017_balloon2,2997,3026,G0,1,,29
83,P017_balloon2,3054,3083,G5,1,,29
84,P017_balloon2,3099,3128,G0,1,,29
85,P017_balloon2,3129,3158,G0,1,,29
86,P017_balloon2,3159,3188,G0,1,,29
87,P017_balloon2,3189,3218,G0,1,,29
88,P017_balloon2,3219,3248,G0,1,,29
89,P017_balloon2,3249,3278,G0,1,,29
90,P017_balloon2,3279,3308,G0,1,,29
0,P017_tissue1,0,29,G0,1,,29
1,P017_tissue1,30,59,G0,1,,29
2,P017_tissue1,60,89,G0,1,,29
3,P017_tissue1,90,119,G0,1,,29
4,P017_tissue1,120,149,G0,1,,29
5,P017_tissue1,150,179,G0,1,,29
6,P017_tissue1,180,209,G0,1,,29
7,P017_tissue1,210,239,G0,1,,29
8,P017_tissue1,240,269,G0,1,,29
9,P017_tissue1,270,299,G0,1,,29
10,P017_tissue1,300,329,G0,1,,29
11,P017_tissue1,330,359,G0,1,,29
12,P017_tissue1,360,389,G0,1,,29
13,P017_tissue1,390,419,G0,1,,29
14,P017_tissue1,420,449,G0,1,,29
15,P017_tissue1,450,479,G0,1,,29
16,P017_tissue1,480,509,G0,1,,29
17,P017_tissue1,510,539,G0,1,,29
18,P017_tissue1,540,569,G0,1,,29
19,P017_tissue1,570,599,G1,1,,29
20,P017_tissue1,600,629,G1,1,,29
21,P017_tissue1,630,659,G1,1,,29
22,P017_tissue1,660,689,G1,1,,29
23,P017_tissue1,692,721,G2,1,,29
24,P017_tissue1,722,751,G2,1,,29
25,P017_tissue1,752,781,G2,1,,29
26,P017_tissue1,782,811,G2,1,,29
27,P017_tissue1,812,841,G2,1,,29
28,P017_tissue1,859,888,G3,1,,29
29,P017_tissue1,893,922,G0,1,,29
30,P017_tissue1,923,952,G0,1,,29
31,P017_tissue1,953,982,G0,1,,29
32,P017_tissue1,983,1012,G0,1,,29
33,P017_tissue1,1013,1042,G0,1,,29
34,P017_tissue1,1043,1072,G0,1,,29
35,P017_tissue1,1073,1102,G0,1,,29
36,P017_tissue1,1103,1132,G0,1,,29
37,P017_tissue1,1145,1174,G1,1,,29
38,P017_tissue1,1175,1204,G1,1,,29
39,P017_tissue1,1205,1234,G1,1,,29
40,P017_tissue1,1235,1264,G1,1,,29
41,P017_tissue1,1265,1294,G1,1,,29
42,P017_tissue1,1295,1324,G1,1,,29
43,P017_tissue1,1349,1378,G2,1,,29
44,P017_tissue1,1379,1408,G2,1,,29
45,P017_tissue1,1409,1438,G2,1,,29
46,P017_tissue1,1457,1486,G3,1,,29
47,P017_tissue1,1487,1516,G3,1,,29
48,P017_tissue1,1517,1546,G4,1,,29
49,P017_tissue1,1547,1576,G4,1,,29
50,P017_tissue1,1577,1606,G4,1,,29
51,P017_tissue1,1607,1636,G4,1,,29
52,P017_tissue1,1647,1676,G3,1,,29
53,P017_tissue1,1677,1706,G3,1,,29
54,P017_tissue1,1725,1754,G4,1,,29
55,P017_tissue1,1755,1784,G4,1,,29
56,P017_tissue1,1791,1820,G3,1,,29
57,P017_tissue1,1844,1873,G4,1,,29
58,P017_tissue1,1874,1903,G4,1,,29
59,P017_tissue1,1904,1933,G4,1,,29
60,P017_tissue1,1961,1990,G0,1,,29
61,P017_tissue1,1991,2020,G0,1,,29
62,P017_tissue1,2032,2061,G5,1,,29
63,P017_tissue1,2075,2104,G0,1,,29
64,P017_tissue1,2105,2134,G0,1,,29
65,P017_tissue1,2135,2164,G0,1,,29
66,P017_tissue1,2165,2194,G0,1,,29
67,P017_tissue1,2195,2224,G0,1,,29
68,P017_tissue1,2225,2254,G0,1,,29
69,P017_tissue1,2255,2284,G0,1,,29
70,P017_tissue1,2285,2314,G0,1,,29
71,P017_tissue1,2315,2344,G0,1,,29
72,P017_tissue1,2345,2374,G0,1,,29
73,P017_tissue1,2375,2404,G0,1,,29
74,P017_tissue1,2405,2434,G0,1,,29
75,P017_tissue1,2435,2464,G1,1,,29
76,P017_tissue1,2465,2494,G1,1,,29
77,P017_tissue1,2495,2524,G1,1,,29
78,P017_tissue1,2525,2554,G1,1,,29
79,P017_tissue1,2555,2584,G1,1,,29
80,P017_tissue1,2591,2620,G2,1,,29
81,P017_tissue1,2621,2650,G2,1,,29
82,P017_tissue1,2651,2680,G2,1,,29
83,P017_tissue1,2705,2734,G3,1,,29
84,P017_tissue1,2735,2764,G3,1,,29
85,P017_tissue1,2786,2815,G4,1,,29
86,P017_tissue1,2816,2845,G4,1,,29
87,P017_tissue1,2846,2875,G4,1,,29
88,P017_tissue1,2876,2905,G4,1,,29
89,P017_tissue1,2929,2958,G3,1,,29
90,P017_tissue1,2986,3015,G4,1,,29
91,P017_tissue1,3045,3074,G3,1,,29
92,P017_tissue1,3090,3119,G4,1,,29
93,P017_tissue1,3129,3158,G0,1,,29
94,P017_tissue1,3159,3188,G0,1,,29
95,P017_tissue1,3189,3218,G0,1,,29
96,P017_tissue1,3237,3266,G5,1,,29
97,P017_tissue1,3279,3308,G0,1,,29
98,P017_tissue1,3309,3338,G0,1,,29
99,P017_tissue1,3339,3368,G0,1,,29
100,P017_tissue1,3369,3398,G0,1,,29
101,P017_tissue1,3399,3428,G0,1,,29
102,P017_tissue1,3429,3458,G0,1,,29
103,P017_tissue1,3459,3488,G0,1,,29
104,P017_tissue1,3489,3518,G0,1,,29
105,P017_tissue1,3519,3548,G0,1,,29
106,P017_tissue1,3549,3578,G0,1,,29
107,P017_tissue1,3585,3614,G1,1,,29
108,P017_tissue1,3615,3644,G1,1,,29
109,P017_tissue1,3645,3674,G1,1,,29
110,P017_tissue1,3675,3704,G1,1,,29
111,P017_tissue1,3729,3758,G2,1,,29
112,P017_tissue1,3759,3788,G2,1,,29
113,P017_tissue1,3818,3847,G3,1,,29
114,P017_tissue1,3848,3877,G3,1,,29
115,P017_tissue1,3902,3931,G4,1,,29
116,P017_tissue1,3932,3961,G4,1,,29
117,P017_tissue1,3989,4018,G3,1,,29
118,P017_tissue1,4031,4060,G4,1,,29
119,P017_tissue1,4061,4090,G4,1,,29
120,P017_tissue1,4091,4120,G3,1,,29
121,P017_tissue1,4136,4165,G4,1,,29
122,P017_tissue1,4166,4195,G4,1,,29
123,P017_tissue1,4196,4225,G4,1,,29
124,P017_tissue1,4232,4261,G0,1,,29
125,P017_tissue1,4262,4291,G0,1,,29
126,P017_tissue1,4319,4348,G5,1,,29
127,P017_tissue1,4349,4378,G5,1,,29
128,P017_tissue1,4403,4432,G0,1,,29
129,P017_tissue1,4433,4462,G0,1,,29
130,P017_tissue1,4463,4492,G0,1,,29
131,P017_tissue1,4493,4522,G0,1,,29
132,P017_tissue1,4523,4552,G0,1,,29
0,P017_tissue2,0,29,G0,1,,29
1,P017_tissue2,30,59,G0,1,,29
2,P017_tissue2,60,89,G0,1,,29
3,P017_tissue2,90,119,G0,1,,29
4,P017_tissue2,120,149,G0,1,,29
5,P017_tissue2,150,179,G0,1,,29
6,P017_tissue2,180,209,G0,1,,29
7,P017_tissue2,210,239,G0,1,,29
8,P017_tissue2,240,269,G0,1,,29
9,P017_tissue2,270,299,G0,1,,29
10,P017_tissue2,300,329,G0,1,,29
11,P017_tissue2,330,359,G0,1,,29
12,P017_tissue2,360,389,G0,1,,29
13,P017_tissue2,390,419,G0,1,,29
14,P017_tissue2,420,449,G0,1,,29
15,P017_tissue2,450,479,G0,1,,29
16,P017_tissue2,480,509,G0,1,,29
17,P017_tissue2,522,551,G1,1,,29
18,P017_tissue2,552,581,G1,1,,29
19,P017_tissue2,582,611,G1,1,,29
20,P017_tissue2,612,641,G1,1,,29
21,P017_tissue2,642,671,G1,1,,29
22,P017_tissue2,690,719,G2,1,,29
23,P017_tissue2,720,749,G2,1,,29
24,P017_tissue2,750,779,G2,1,,29
25,P017_tissue2,789,818,G3,1,,29
26,P017_tissue2,819,848,G3,1,,29
27,P017_tissue2,849,878,G3,1,,29
28,P017_tissue2,900,929,G4,1,,29
29,P017_tissue2,930,959,G4,1,,29
30,P017_tissue2,960,989,G4,1,,29
31,P017_tissue2,990,1019,G4,1,,29
32,P017_tissue2,1020,1049,G4,1,,29
33,P017_tissue2,1050,1079,G4,1,,29
34,P017_tissue2,1092,1121,G3,1,,29
35,P017_tissue2,1122,1151,G3,1,,29
36,P017_tissue2,1158,1187,G4,1,,29
37,P017_tissue2,1203,1232,G3,1,,29
38,P017_tissue2,1248,1277,G4,1,,29
39,P017_tissue2,1278,1307,G4,1,,29
40,P017_tissue2,1308,1337,G4,1,,29
41,P017_tissue2,1338,1367,G4,1,,29
42,P017_tissue2,1376,1405,G0,1,,29
43,P017_tissue2,1406,1435,G0,1,,29
44,P017_tissue2,1436,1465,G0,1,,29
45,P017_tissue2,1484,1513,G5,1,,29
46,P017_tissue2,1529,1558,G0,1,,29
47,P017_tissue2,1559,1588,G0,1,,29
48,P017_tissue2,1589,1618,G0,1,,29
49,P017_tissue2,1619,1648,G0,1,,29
50,P017_tissue2,1649,1678,G0,1,,29
51,P017_tissue2,1679,1708,G0,1,,29
52,P017_tissue2,1709,1738,G0,1,,29
53,P017_tissue2,1757,1786,G1,1,,29
54,P017_tissue2,1787,1816,G1,1,,29
55,P017_tissue2,1817,1846,G1,1,,29
56,P017_tissue2,1847,1876,G1,1,,29
57,P017_tissue2,1877,1906,G1,1,,29
58,P017_tissue2,1907,1936,G1,1,,29
59,P017_tissue2,1937,1966,G1,1,,29
60,P017_tissue2,1967,1996,G1,1,,29
61,P017_tissue2,2018,2047,G2,1,,29
62,P017_tissue2,2048,2077,G2,1,,29
63,P017_tissue2,2078,2107,G2,1,,29
64,P017_tissue2,2114,2143,G3,1,,29
65,P017_tissue2,2144,2173,G3,1,,29
66,P017_tissue2,2195,2224,G4,1,,29
67,P017_tissue2,2225,2254,G4,1,,29
68,P017_tissue2,2255,2284,G4,1,,29
69,P017_tissue2,2288,2317,G3,1,,29
70,P017_tissue2,2318,2347,G3,1,,29
71,P017_tissue2,2354,2383,G4,1,,29
72,P017_tissue2,2411,2440,G3,1,,29
73,P017_tissue2,2441,2470,G3,1,,29
74,P017_tissue2,2495,2524,G4,1,,29
75,P017_tissue2,2525,2554,G4,1,,29
76,P017_tissue2,2584,2613,G0,1,,29
77,P017_tissue2,2614,2643,G0,1,,29
78,P017_tissue2,2644,2673,G0,1,,29
79,P017_tissue2,2674,2703,G0,1,,29
80,P017_tissue2,2732,2761,G0,1,,29
81,P017_tissue2,2762,2791,G0,1,,29
82,P017_tissue2,2792,2821,G0,1,,29
83,P017_tissue2,2822,2851,G0,1,,29
84,P017_tissue2,2852,2881,G0,1,,29
85,P017_tissue2,2882,2911,G0,1,,29
86,P017_tissue2,2912,2941,G0,1,,29
87,P017_tissue2,2942,2971,G0,1,,29
88,P017_tissue2,2972,3001,G0,1,,29
89,P017_tissue2,3011,3040,G1,1,,29
90,P017_tissue2,3041,3070,G1,1,,29
91,P017_tissue2,3071,3100,G1,1,,29
92,P017_tissue2,3101,3130,G1,1,,29
93,P017_tissue2,3146,3175,G2,1,,29
94,P017_tissue2,3176,3205,G2,1,,29
95,P017_tissue2,3227,3256,G3,1,,29
96,P017_tissue2,3257,3286,G3,1,,29
97,P017_tissue2,3287,3316,G3,1,,29
98,P017_tissue2,3317,3346,G3,1,,29
99,P017_tissue2,3347,3376,G3,1,,29
100,P017_tissue2,3377,3406,G4,1,,29
101,P017_tissue2,3412,3441,G3,1,,29
102,P017_tissue2,3442,3471,G3,1,,29
103,P017_tissue2,3472,3501,G3,1,,29
104,P017_tissue2,3520,3549,G0,1,,29
105,P017_tissue2,3550,3579,G0,1,,29
106,P017_tissue2,3580,3609,G0,1,,29
107,P017_tissue2,3610,3639,G0,1,,29
108,P017_tissue2,3640,3669,G0,1,,29
109,P017_tissue2,3670,3699,G0,1,,29
110,P017_tissue2,3700,3729,G0,1,,29
111,P017_tissue2,3730,3759,G0,1,,29
112,P017_tissue2,3760,3789,G0,1,,29
113,P017_tissue2,3790,3819,G0,1,,29
114,P017_tissue2,3829,3858,G4,1,,29
115,P017_tissue2,3859,3888,G4,1,,29
116,P017_tissue2,3889,3918,G4,1,,29
117,P017_tissue2,3922,3951,G3,1,,29
118,P017_tissue2,3970,3999,G4,1,,29
119,P017_tissue2,4000,4029,G4,1,,29
120,P017_tissue2,4033,4062,G3,1,,29
121,P017_tissue2,4063,4092,G3,1,,29
122,P017_tissue2,4102,4131,G4,1,,29
123,P017_tissue2,4132,4161,G4,1,,29
124,P017_tissue2,4180,4209,G0,1,,29
125,P017_tissue2,4210,4239,G0,1,,29
126,P017_tissue2,4267,4296,G5,1,,29
127,P017_tissue2,4297,4326,G5,1,,29
128,P017_tissue2,4327,4356,G0,1,,29
129,P017_tissue2,4357,4386,G0,1,,29
130,P017_tissue2,4387,4416,G0,1,,29
131,P017_tissue2,4417,4446,G0,1,,29
132,P017_tissue2,4447,4476,G0,1,,29
133,P017_tissue2,4477,4506,G0,1,,29
0,P018_balloon1,0,29,G0,1,,29
1,P018_balloon1,30,59,G0,1,,29
2,P018_balloon1,60,89,G0,1,,29
3,P018_balloon1,90,119,G0,1,,29
4,P018_balloon1,120,149,G0,1,,29
5,P018_balloon1,150,179,G0,1,,29
6,P018_balloon1,180,209,G0,1,,29
7,P018_balloon1,210,239,G0,1,,29
8,P018_balloon1,240,269,G0,1,,29
9,P018_balloon1,270,299,G0,1,,29
10,P018_balloon1,300,329,G0,1,,29
11,P018_balloon1,330,359,G0,1,,29
12,P018_balloon1,360,389,G0,1,,29
13,P018_balloon1,390,419,G0,1,,29
14,P018_balloon1,420,449,G0,1,,29
15,P018_balloon1,450,479,G0,1,,29
16,P018_balloon1,480,509,G0,1,,29
17,P018_balloon1,510,539,G0,1,,29
18,P018_balloon1,540,569,G0,1,,29
19,P018_balloon1,570,599,G0,1,,29
20,P018_balloon1,609,638,G1,1,,29
21,P018_balloon1,639,668,G1,1,,29
22,P018_balloon1,669,698,G1,1,,29
23,P018_balloon1,699,728,G1,1,,29
24,P018_balloon1,729,758,G1,1,,29
25,P018_balloon1,759,788,G1,1,,29
26,P018_balloon1,789,818,G1,1,,29
27,P018_balloon1,819,848,G1,1,,29
28,P018_balloon1,869,898,G2,1,,29
29,P018_balloon1,899,928,G2,1,,29
30,P018_balloon1,929,958,G2,1,,29
31,P018_balloon1,959,988,G3,1,,29
32,P018_balloon1,998,1027,G4,1,,29
33,P018_balloon1,1028,1057,G4,1,,29
34,P018_balloon1,1070,1099,G3,1,,29
35,P018_balloon1,1100,1129,G3,1,,29
36,P018_balloon1,1130,1159,G4,1,,29
37,P018_balloon1,1160,1189,G4,1,,29
38,P018_balloon1,1196,1225,G3,1,,29
39,P018_balloon1,1226,1255,G4,1,,29
40,P018_balloon1,1256,1285,G3,1,,29
41,P018_balloon1,1286,1315,G3,1,,29
42,P018_balloon1,1316,1345,G4,1,,29
43,P018_balloon1,1346,1375,G4,1,,29
44,P018_balloon1,1391,1420,G0,1,,29
45,P018_balloon1,1421,1450,G0,1,,29
46,P018_balloon1,1451,1480,G0,1,,29
47,P018_balloon1,1481,1510,G0,1,,29
48,P018_balloon1,1553,1582,G0,1,,29
49,P018_balloon1,1583,1612,G0,1,,29
50,P018_balloon1,1613,1642,G0,1,,29
51,P018_balloon1,1643,1672,G0,1,,29
52,P018_balloon1,1673,1702,G0,1,,29
53,P018_balloon1,1703,1732,G0,1,,29
54,P018_balloon1,1733,1762,G0,1,,29
55,P018_balloon1,1763,1792,G0,1,,29
56,P018_balloon1,1793,1822,G0,1,,29
57,P018_balloon1,1850,1879,G1,1,,29
58,P018_balloon1,1880,1909,G1,1,,29
59,P018_balloon1,1910,1939,G1,1,,29
60,P018_balloon1,1940,1969,G1,1,,29
61,P018_balloon1,1970,1999,G1,1,,29
62,P018_balloon1,2000,2029,G1,1,,29
63,P018_balloon1,2030,2059,G1,1,,29
64,P018_balloon1,2073,2102,G2,1,,29
65,P018_balloon1,2103,2132,G2,1,,29
66,P018_balloon1,2158,2187,G3,1,,29
67,P018_balloon1,2206,2235,G4,1,,29
68,P018_balloon1,2236,2265,G4,1,,29
69,P018_balloon1,2287,2316,G3,1,,29
70,P018_balloon1,2317,2346,G3,1,,29
71,P018_balloon1,2350,2379,G4,1,,29
72,P018_balloon1,2389,2418,G3,1,,29
73,P018_balloon1,2419,2448,G3,1,,29
74,P018_balloon1,2470,2499,G4,1,,29
75,P018_balloon1,2506,2535,G3,1,,29
76,P018_balloon1,2569,2598,G3,1,,29
77,P018_balloon1,2632,2661,G0,1,,29
78,P018_balloon1,2662,2691,G0,1,,29
79,P018_balloon1,2731,2760,G0,1,,29
80,P018_balloon1,2761,2790,G0,1,,29
81,P018_balloon1,2791,2820,G0,1,,29
82,P018_balloon1,2821,2850,G0,1,,29
83,P018_balloon1,2851,2880,G0,1,,29
84,P018_balloon1,2893,2922,G1,1,,29
85,P018_balloon1,2923,2952,G1,1,,29
86,P018_balloon1,2953,2982,G1,1,,29
87,P018_balloon1,2983,3012,G1,1,,29
88,P018_balloon1,3013,3042,G1,1,,29
89,P018_balloon1,3043,3072,G1,1,,29
90,P018_balloon1,3073,3102,G1,1,,29
91,P018_balloon1,3103,3132,G1,1,,29
92,P018_balloon1,3148,3177,G2,1,,29
93,P018_balloon1,3178,3207,G2,1,,29
94,P018_balloon1,3208,3237,G2,1,,29
95,P018_balloon1,3238,3267,G3,1,,29
96,P018_balloon1,3268,3297,G3,1,,29
97,P018_balloon1,3307,3336,G4,1,,29
98,P018_balloon1,3337,3366,G4,1,,29
99,P018_balloon1,3376,3405,G3,1,,29
100,P018_balloon1,3406,3435,G3,1,,29
101,P018_balloon1,3463,3492,G4,1,,29
102,P018_balloon1,3517,3546,G3,1,,29
103,P018_balloon1,3592,3621,G3,1,,29
104,P018_balloon1,3667,3696,G3,1,,29
105,P018_balloon1,3733,3762,G0,1,,29
106,P018_balloon1,3763,3792,G0,1,,29
107,P018_balloon1,3793,3822,G0,1,,29
